,parent_event_id,main_event,sub_events,Event_ID_decimal,Event_Type,Main_Event,Source,Event_Name,GID(s),Location_check,Hazard_check,Start_Year_check,Start_Month_check,Start_Day_check,End_Year_check,End_Month_check,End_Day_check,Injured_Min_check,Injured_Max_check,Deaths_Min_check,Deaths_Max_check,Displaced_Min_check,Displaced_Max_check,Homelessness_Min_check,Homelessness_Max_check,Affected_Min_check,Affected_Max_check,Buildings_Damaged_Min_check,Buildings_Damaged_Max_check,Insured_Damage_Min_check,Insured_Damage_Max_check,Insured_Damage_Unit_check,Insured_Damage_Inflation_Adjusted_check,Insured_Damage_Inflation_Adjusted_Year_check,Damage_Min_check,Damage_Max_check,Damage_Units_check,Damage_Inflation_Adjusted_check,Damage_Inflation_Adjusted_Year_check
189,61,YrtHrp5,[],61.51,Single,Extreme Temperature,https://en.wikipedia.org/wiki/2022_European_heat_waves,2022 European heat waves   ,['ESP'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,61,YrtHrp5,[],61.52,Single,Extreme Temperature,https://en.wikipedia.org/wiki/2022_European_heat_waves,2022 European heat waves   ,['ESP'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,61,YrtHrp5,[],61.53,Single,Extreme Temperature,https://en.wikipedia.org/wiki/2022_European_heat_waves,2022 European heat waves   ,['ESP'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,61,YrtHrp5,[],61.54,Single,Extreme Temperature,https://en.wikipedia.org/wiki/2022_European_heat_waves,2022 European heat waves   ,['ESP'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,61,YrtHrp5,[],61.55,Single,Wildfire,https://en.wikipedia.org/wiki/2022_European_heat_waves,2022 European heat waves   ,['ESP.6.1.9.11_1'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,61,YrtHrp5,[],61.56,Single,Extreme Temperature,https://en.wikipedia.org/wiki/2022_European_heat_waves,2022 European heat waves   ,['ESP'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,61,YrtHrp5,[],61.57,Single,Extreme Temperature,https://en.wikipedia.org/wiki/2022_European_heat_waves,2022 European heat waves   ,['ESP'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,61,YrtHrp5,[],61.58,Single,Extreme Temperature,https://en.wikipedia.org/wiki/2022_European_heat_waves,2022 European heat waves   ,['SWE'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,61,YrtHrp5,[],61.59,Single,Extreme Temperature,https://en.wikipedia.org/wiki/2022_European_heat_waves,2022 European heat waves   ,['CHE'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,61,YrtHrp5,[],61.60,Single,Extreme Temperature,https://en.wikipedia.org/wiki/2022_European_heat_waves,2022 European heat waves   ,['GBR'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,61,YrtHrp5,[],61.61,Single,Extreme Temperature,https://en.wikipedia.org/wiki/2022_European_heat_waves,2022 European heat waves   ,['VAT'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,61,YrtHrp5,[],61.62,Single,Extreme Temperature,https://en.wikipedia.org/wiki/2022_European_heat_waves,2022 European heat waves   ,['DEU'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,62,,"['f5awYSp', 'DVUvo4f', 'wC6wwq6', 'ASdK9yw', 'RfoeoTQ', 'gGpaoy5', 'Tuxi4fA', 'AH9Yi4j', 'UwSfkSU', '5m9B7zw', 'qoJLipT', 'fGSUEAM', 'q5tMN8q', 'rFK3vCh', 'CsKnE8h', 'q5fg57g', 'vfvMjdr', 'FNHhmZi', 'eSA3D9x', 'Djh9WqZ', 'rtALZGT', 'KZNAjqR', 'aXHp9YD', 'FENZtVu', 'qsQtmrF', 'wRuA75z', '69zmWG9', 'YDykRJK', 'oCqjTP4', 'cK6DEy4', 'fAdRjJH', 'oaPcXDM', 'oMY2zBu', '3Mdd5to', '5Nx4EKz', '6Th6fF2', 'Ft3J4mx', 'RPUogsy']",62.00,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,"['MEX.31_1,CUB,USA,CAN,ISL,G-BI,IRL,GBR']","['Yucatán Peninsula&Mexico', 'Cuba', 'Florida Panhandle&Florida&the US', 'Georgia&the US', 'North Carolina&the US', 'Virginia&the US', 'Maryland&the US', 'New York&the US', 'Pennsylvania&the United States', 'Atlantic Canada&Canada', 'Iceland', 'Ireland', 'United Kingdom']",Wind|Flood,1972,6,14,1972,7,6,NULL,NULL,128,128,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2100000000,2100000000,USD,No,NULL
202,62,8CpDBk7,[],62.01,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA'],['the US'],,1972,6,14,1972,7,6,NULL,NULL,119,119,NULL,NULL,NULL,NULL,NULL,NULL,123279,123279,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
203,62,8CpDBk7,[],62.02,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.10_1'],['Florida&the US'],,1972,6,19,1972,6,21,23,23,9,9,NULL,NULL,101,199,NULL,NULL,3437,3437,NULL,NULL,NULL,NULL,NULL,39000000,39000000,USD,No,NULL
204,62,8CpDBk7,[],62.03,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.10.52_1'],['Pinellas County&Florida&the US'],,1972,6,19,1972,6,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12100000,12100000,USD,No,NULL
205,62,8CpDBk7,[],62.04,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.10.58_1'],['Sarasota County&Florida&the US'],,1972,6,19,1972,6,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7100000,7100000,USD,No,NULL
206,62,8CpDBk7,[],62.05,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.10.5_1'],['Brevard County&Florida&the US'],,1972,6,19,1972,6,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4100000,4100000,USD,No,NULL
207,62,8CpDBk7,[],62.06,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.10.51_1'],['Pasco County&Florida&the US'],,1972,6,19,1972,6,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3100000,3100000,USD,No,NULL
208,62,8CpDBk7,[],62.07,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.10.40_1'],['Manatee County&Florida&the US'],,1972,6,19,1972,6,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2000000,2000000,USD,No,NULL
209,62,8CpDBk7,[],62.08,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.10.65_1'],['Wakulla County&Florida&the US'],,1972,6,19,1972,6,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1400000,1400000,USD,No,NULL
210,62,8CpDBk7,[],62.09,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.10.18_1'],['Franklin County&Florida&the US'],,1972,6,19,1972,6,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1400000,1400000,USD,No,NULL
211,62,8CpDBk7,[],62.10,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.10.44_1'],['Monroe County&Florida&the US'],,1972,6,19,1972,6,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1300000,1300000,USD,No,NULL
212,62,8CpDBk7,[],62.11,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.10.28_1'],['Hillsborough County&Florida&the US'],,1972,6,19,1972,6,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1000000,1000000,USD,No,NULL
213,62,8CpDBk7,[],62.12,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.10.18_1'],['Alligator Point&Florida&the US'],,1972,6,19,1972,6,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16,16,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
214,62,8CpDBk7,[],62.13,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.41_1'],['South Carolina&the US'],,1972,6,19,1972,6,21,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50000,50000,USD,No,NULL
215,62,8CpDBk7,[],62.14,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.47_1'],['Virginia&the US'],,1972,6,19,1972,6,21,NULL,NULL,13,13,NULL,NULL,NULL,NULL,NULL,NULL,5268,5268,NULL,NULL,NULL,NULL,NULL,125900000,125900000,USD,No,NULL
216,62,8CpDBk7,[],62.15,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.21_1'],['Maryland&the US'],,1972,6,19,1972,6,21,NULL,NULL,19,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,110000000,110000000,USD,No,NULL
217,62,8CpDBk7,[],62.16,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.21.3_1'],['Baltimore&Maryland&the US'],,1972,6,19,1972,6,21,NULL,NULL,19,19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
218,62,8CpDBk7,[],62.17,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,"['USA.21.3_1,USA.21.13_1']",['Patapsco River valley&Maryland&the US'],,1972,6,22,1972,6,22,NULL,NULL,NULL,NULL,900,900,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
219,62,8CpDBk7,[],62.18,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.21.13_1'],['Howard County&Maryland&the US'],,1972,6,22,1972,6,22,NULL,NULL,NULL,NULL,NULL,NULL,704,704,NULL,NULL,152,152,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
220,62,8CpDBk7,[],62.19,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.21.7_1'],['Port Deposit&Maryland&the US'],,1972,6,23,1972,6,23,NULL,NULL,NULL,NULL,1000,1000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
221,62,8CpDBk7,[],62.20,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.39_1'],['Pennsylvania&the US'],,1972,6,23,1972,6,25,NULL,NULL,50,50,NULL,NULL,220000,220000,NULL,NULL,71000,71000,NULL,NULL,NULL,NULL,NULL,2300000000,2300000000,USD,No,NULL
222,62,8CpDBk7,[],62.21,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.39.40_1'],['Luzerne County&Pennsylvania&the US'],,1972,6,23,1972,6,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25000,25000,NULL,NULL,NULL,NULL,NULL,1000000000,1000000000,USD,No,NULL
223,62,8CpDBk7,[],62.22,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.49_1'],['West Virginia&the US'],,1972,6,23,1972,6,25,NULL,NULL,0,0,NULL,NULL,NULL,NULL,NULL,NULL,1903,1903,NULL,NULL,NULL,NULL,NULL,7700000,7700000,USD,No,NULL
224,62,8CpDBk7,[],62.23,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.36_1'],['Ohio&the US'],,1972,6,23,1972,6,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,405,405,NULL,NULL,NULL,NULL,NULL,4000000,4000000,USD,No,NULL
225,62,8CpDBk7,[],62.24,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.8_1'],['Delaware&the US'],,1972,6,23,1972,6,25,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
226,62,8CpDBk7,[],62.25,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.22.2_1'],['Great Barrington&Massachusetts&the US'],,1972,6,23,1972,6,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
227,62,8CpDBk7,[],62.26,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.22.14_1'],['Milford&Massachusetts&the US'],,1972,6,23,1972,6,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
228,62,8CpDBk7,[],62.27,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.9.1_1'],"['Washington, D.C.&the US']",,1972,6,23,1972,6,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,350,350,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
229,62,8CpDBk7,[],62.28,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['CAN.11.45_1'],['Maniwaki&Quebec&Canada'],,1972,6,23,1972,6,25,NULL,NULL,2,2,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
230,62,8CpDBk7,[],62.29,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['CUB'],['Cuba'],,1972,6,17,1972,6,17,24,24,7,16,NULL,NULL,NULL,NULL,NULL,NULL,367,367,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
231,62,8CpDBk7,[],62.30,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.47.106_1'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,62,8CpDBk7,[],62.31,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.39.22_1'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,62,8CpDBk7,[],62.32,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.39.47_1'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,62,8CpDBk7,[],62.33,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.39.6_1'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,62,8CpDBk7,[],62.34,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.39.67_1'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,62,8CpDBk7,[],62.35,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.33_1'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,62,8CpDBk7,[],62.36,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.33.8_1'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,62,8CpDBk7,[],62.37,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.31_1'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,62,8CpDBk7,[],62.38,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes   ,['USA.34_1'],[''],,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,63,,"['MkcGUKB', 'u98QPmt', 'P999jZC', 'JfwnkjL', 'TCcTEQg', 'UZVtdHy', 'bGPsEER']",63.00,Single,Tornado,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes Tornado Outbreak,['USA.10_1'],['Florida&the US'],Wind,1972,6,19,1972,6,20,NULL,NULL,9,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4500000,4500000,USD,No,NULL
241,63,Qm8keGa,[],63.01,Single,Tornado,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes Tornado Outbreak,['USA.11_1'],['Georiga&the US'],,1972,6,19,1972,6,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,274000,276000,USD,No,NULL
242,63,Qm8keGa,[],63.02,Single,Tornado,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes Tornado Outbreak,['USA.10.47_1'],['Okeechobee&Florida&the US'],,1972,6,19,1972,6,20,NULL,NULL,6,6,NULL,NULL,NULL,NULL,NULL,NULL,50,50,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
243,63,Qm8keGa,[],63.03,Single,Tornado,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes Tornado Outbreak,['USA.10.5_1'],['Cape Canaveral&Florida&the US'],,1972,6,19,1972,6,20,23,23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53,53,NULL,NULL,NULL,NULL,NULL,500000,500000,USD,No,NULL
244,63,Qm8keGa,[],63.04,Single,Tornado,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes Tornado Outbreak,['USA.10.5_1'],['Brevard County&Florida&the US'],,1972,6,19,1972,6,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,3000000,3000000,USD,No,NULL
245,63,Qm8keGa,[],63.05,Single,Tornado,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes Tornado Outbreak,['USA.11.113_1'],['Pierce County&Georgia&the US'],,1972,6,19,1972,6,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25000,25000,USD,No,NULL
246,63,Qm8keGa,[],63.06,Single,Tornado,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes Tornado Outbreak,['USA.11.34_1'],['Coffee County&Gerogia&the US'],,1972,6,19,1972,6,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,250000,250000,USD,No,NULL
247,63,Qm8keGa,[],63.07,Single,Tornado,https://en.wikipedia.org/wiki/Hurricane_Agnes,Hurricane Agnes Tornado Outbreak,['USA.10.3_1'],['Maniwaki&Quebec&Canada'],,NULL,NULL,NULL,NULL,NULL,NULL,11,11,2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
248,64,,"['5kakKj4', 'ouWCgNL', 'tiQGSBr', 'uqsD7jL', 'AuRw9VE', 'UepKkaf', 'oGGKXVB']",64.00,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Typhoon_Alex_(1987),Typhoon Alex (1987)   ,"['CHN,TWN,KOR']","['Zhejiang&China', 'Taiwan', 'South Korea']",Wind|Flood,1987,7,21,1987,8,2,NULL,NULL,126,126,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1800000,1800000,USD,No,NULL
249,64,kzStgQN,[],64.01,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Typhoon_Alex_(1987),Typhoon Alex (1987)   ,['TWN'],['Taiwan'],,1987,7,21,1987,8,2,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
250,64,kzStgQN,[],64.02,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Typhoon_Alex_(1987),Typhoon Alex (1987)   ,['CHN'],['China'],,1987,7,21,1987,8,2,190,210,125,125,NULL,NULL,NULL,NULL,NULL,NULL,700,700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
251,64,kzStgQN,[],64.03,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Typhoon_Alex_(1987),Typhoon Alex (1987)   ,"['CHN.31.10.7_1,CHN.31.3.4_1']","['Wenzhou&Zhejiang&China', 'Jiaxing&Zhejiang&China']",,1987,7,21,1987,8,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1800000,1800000,USD,No,NULL
252,64,kzStgQN,[],64.04,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Typhoon_Alex_(1987),Typhoon Alex (1987)   ,['CHN.31.10.7_1'],['Wenzhou&Zhejiang&China'],,1987,7,21,1987,8,2,NULL,NULL,34,34,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
253,64,kzStgQN,[],64.05,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Typhoon_Alex_(1987),Typhoon Alex (1987)   ,['CHN.24.1_1'],['Shanghai&China'],,1987,7,21,1987,8,2,32,32,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,400,400,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
254,64,kzStgQN,[],64.06,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Typhoon_Alex_(1987),Typhoon Alex (1987)   ,['TWN.7.7_1'],[''],,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,64,kzStgQN,[],64.07,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Typhoon_Alex_(1987),Typhoon Alex (1987)   ,['CHN.31_1'],[''],,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,65,,[],65.00,Single,Tornado,https://en.wikipedia.org/wiki/Typhoon_Alex_(1987),Typhoon Alex-Spawned Tornado,['CHN.24.1_1'],['Shanghai&China'],Wind,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
257,66,,"['YfvCze2', 'FURMct9', 'WRwQ4gw', 'vNyBEWU', 'xsVkx2m']",66.00,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Tropical_Storm_Ampil,Tropical Storm Ampil   ,"['JPN,CHN']","['Ryukyu Islands&Japan', 'Shanghai&China', ' Jiangsu&China', ' Zhejiang&China']",Wind|Flood,2018,7,17,2018,7,26,NULL,NULL,1,1,NULL,NULL,NULL,NULL,2349000,2349000,7200,7200,NULL,NULL,NULL,NULL,NULL,246000000,246000000,USD,No,NULL
258,66,NdYCW3j,[],66.01,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Tropical_Storm_Ampil,Tropical Storm Ampil   ,['JPN.32_1'],['Okinawa&Japan'],,2018,7,20,2018,7,21,NULL,NULL,NULL,NULL,29,29,NULL,NULL,15000,15000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
259,66,NdYCW3j,[],66.02,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Tropical_Storm_Ampil,Tropical Storm Ampil   ,['CHN'],['China'],,2018,7,22,2018,7,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2334000,2334000,7200,7200,NULL,NULL,NULL,NULL,NULL,1630000000,1630000000,CNY,No,NULL
260,66,NdYCW3j,[],66.03,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Tropical_Storm_Ampil,Tropical Storm Ampil   ,"['CHN.24.1_1,CHN.15_1,CHN.31_1']","['Shanghai&China', ' Jiangsu&China', ' Zhejiang&China']",,2018,7,22,2018,7,25,NULL,NULL,NULL,NULL,387100,387100,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
261,66,NdYCW3j,[],66.04,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Tropical_Storm_Ampil,Tropical Storm Ampil   ,['CHN.24.1_1'],['Shanghai&China'],,2018,7,22,2018,7,25,NULL,NULL,NULL,NULL,192700,192700,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
262,66,NdYCW3j,[],66.05,Single,Tropical Storm/Cyclone,https://en.wikipedia.org/wiki/Tropical_Storm_Ampil,Tropical Storm Ampil   ,['CHN.23_1'],['Shandong&China'],,2018,7,22,2018,7,25,NULL,NULL,1,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
264,68,,[],68.00,Single,Wildfire,https://en.wikipedia.org/wiki/Dome_Fire_(2020),Dome Fire (2020)   ,['USA.5.36_1'],['San Bernardino County&California&the United States'],Wildfire,2020,8,15,2020,8,24,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL,6,6,NULL,NULL,NULL,NULL,NULL,2200000,2200000,USD,NO,NULL
